Date,Basic Industries,Capital Goods,Consumer Durables,Consumer Non-Durables,Consumer Services,Energy,Finance,Public Utilities,Technology,Transportation
2018-07-30,129.83460467965844,183.1718811762332,126.088156546497,126.97238745316466,362.4245212246525,126.79112406206201,152.92184191390396,132.595057754115,227.56377659137564,145.4309209581894
2018-07-31,131.01210025410933,185.218108498666,129.2917748041096,127.38670785066368,362.4332001793244,127.03811429473784,151.26323324754182,133.35283553689806,227.35362190282257,146.34221825585456
2018-08-01,129.72552697709466,183.78084962845804,128.18064085130402,126.2483083945929,365.14331350193237,125.46202685877066,151.47484268023257,132.91165241918299,228.83640104459982,145.42027815497934
2018-08-02,129.13581535486108,182.66786074797818,132.2365343416863,126.8436054911848,371.0486640650762,123.78621522381547,151.6046879646464,133.2616827888518,230.87930885762796,146.14504971258364
2018-08-03,129.80898734979164,182.31001539950452,133.17044749353974,128.18441893517064,369.72112442954966,124.20987285303606,153.14828397479044,134.62759497003546,230.65038568810365,146.92159844390636
2018-08-06,129.05774930833195,181.76743802867855,133.2876968434221,128.52005786126207,374.03333069958296,124.05490224519231,152.8384376006003,134.36220696178677,231.4040417069894,147.37662660685842
2018-08-07,129.79482412463824,182.96610868095325,132.28395154181905,127.86095720688542,376.7982570086995,125.71582142790602,153.161295963546,134.39094453550794,233.9419881566455,147.85399852973447
2018-08-08,129.7218232909487,181.8288917795219,131.27745261802514,126.82928409175918,380.46063982399664,124.86123154056202,153.9941447799952,134.21294583840006,234.80053436859652,148.17838079998543
2018-08-09,128.88435476143817,180.54904569433575,130.42659013780212,126.82175679888952,382.450325770483,123.78325382620152,152.80905476819783,134.92147219650178,235.29586648755415,147.53957710842468
2018-08-10,127.0385165956444,178.83374215879607,129.38469456580174,124.68306730643918,380.0387431762741,122.87492985606316,150.82544631679374,134.6799147631757,233.14518001103005,146.98425995200253
2018-08-13,127.01294515211785,178.0773974319227,129.72088561703237,124.31459246816381,381.11936738139855,121.89421096566268,148.71241330334212,134.51637624924916,232.666131097143,146.49667376487096
2018-08-14,127.16136930881594,178.73668465573692,130.01861184926608,124.79736816660218,385.1480037774683,121.82854422023242,149.84242527077512,135.22788709419433,234.2180111966416,147.9344958851885
2018-08-15,125.67815863188436,176.3215387552722,132.60299026002838,125.20094527927175,379.0745460715862,117.81479359023324,148.16837523802926,135.92472629457083,229.8298796719326,147.40273721263384
2018-08-16,126.65741913690806,180.1329844398483,134.13166973354544,126.39421366989534,381.373714190897,118.88544061675688,149.73150423914285,137.93781045373083,228.43915908219142,148.230230613463
2018-08-17,127.54227054401548,180.5586076834275,135.20717380815864,127.17094252116358,380.55986427508986,119.42415004514766,149.80661796983213,138.71767562275204,227.62401743997938,149.0784302579643
2018-08-20,127.98010515183962,181.56220116062568,135.19924448787063,127.19382987267649,379.6328584870667,120.08712061328477,150.34030469986698,138.40103540981482,228.3091965715921,149.90899684197254
2018-08-21,127.71128867346515,182.64736846408195,134.5252089021851,126.16709122585388,381.2380144596374,120.30492996679993,151.06756495739916,137.5934035444568,227.38210845400073,150.5220731427453
2018-08-22,128.2507629844115,182.0112845584103,133.3053401457409,125.32108047648059,384.3644089566407,121.7644422180858,150.967199442613,136.5438375348142,228.3308651820405,149.06395515756478
2018-08-23,126.9829242448411,181.48711236621548,133.64181729795015,124.86935570471141,384.133390548007,121.01114530525219,150.05890936543514,136.19982697929825,228.14828437641168,148.92637792764637
